,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG,y
pos_34,1.3516248595485119,-0.8979326178981787,-0.8201076724906696,0.0,0.2853444427244928,0.5003742320238546,0.06666666666666667,-0.4261142517331968,-0.0418477145025364,0.12174162131194512,0.0,0.0,0.0,-0.2790639216303794,-1.3900399054574926,0.3000543740044977,0.0,-0.0811859784002809,0.02463219459823818,0.043013839547373825,0.5524083841355961,0.38142535366542063,-0.38878654457899664,0.0,0.0,-0.5631541417235576,-0.36663649320134045,-0.5442704776567875,0.5573491928632119,0.9988756465032607,0.0,0.0,-0.20617204937084987,0.0,0.5728933555763519,0.9847498439311513,0.0,0.0,-0.27399467882934236,0.2626756010896073,0.0,-0.4022988505747122,0.23366850262023428,-0.6924710752394808,-0.4022988505747122,0.5573491928632119,1.0198198198198194,0.0,0.3940886699507389,-0.6709786265199864,-0.6325372084847064,0.0,-0.4403998250851332,638.9763749327257,0.0,0.0,0.0,0.0,0.0,1.0198198198198194,0.0,0.0,0.0,0.0,0.0,0.0,-0.97951090548579,0.0,0.23381155892049665,1.145267702125663,0.0,0.0,-0.97951090548579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5278554662493777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6436781609195404,0.0,0.0,1.2823315793374341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.9291247981778,0.0,0.29234047676838754,0.0,0.0,0.0,-0.291567083526324,0.8404193404155935,0.0,-1.1632187886707217,0.0,0.0,0.0,0.2374368750621517,-0.8716010073598398,0.9572649572649574,0.0,0.3952167428410855,0.0,0.0,0.0,0.0,0.0,0.0,0.49885809597125996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_35,-0.33841147543375794,0.6617205748536272,0.47985599630082243,-1.0,-0.9530982683079492,-1.549440653204987,0.26666666666666666,-0.09786553597102567,0.624606297414832,0.27248639358350035,-1.0,-1.0,-1.0,1.7337584194983786,1.342585956473765,-0.12386782388732735,1.0,-0.34128264414749465,0.3824089043133775,-1.3065992033588114,-2.128097955304058,0.26814227819783454,0.949347192617029,-1.0,-0.07540790104634151,0.9923013353188126,-0.5156051384769463,1.5558487192540262,0.8479184367034834,-0.4910276590960198,-1.0,-1.0,2.430264367869207,-1.0,-0.8581465055404106,0.9565682689735128,-1.0,-1.0,0.39118423195960245,-1.6790348683242604,-1.0,0.40229885057471276,0.21794697146556505,1.9862439091150657,0.40229885057471276,0.8479184367034834,-0.9207207207207205,-1.0,-0.8275862068965516,0.5401047073252129,0.5181764912691901,-1.0,0.30046793170056507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9207207207207205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42696629213483145,-1.0,-1.358080432132958,-0.7323917225845805,-1.0,-1.0,0.42696629213483145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2227313464684544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06206896551724153,-1.0,-1.0,-0.2644272338743546,-1.0,-1.0,-0.1175011921793037,-1.0,-1.0,-1.0,1.792480892747212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20517821000666958,-1.0,-1.0,-1.0,0.679870310328856,-0.7892182453546083,-1.0,2.3769287646233614,-1.0,450.82452773292886,-1.0,1.415779326549129,-1.1052284559461252,-0.5743589743589742,-1.0,-0.4204859951949676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6384911470361815,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_36,0.15913700769017486,0.09393930075950933,-0.6525349275027249,0.0,-0.006474495736389924,-0.035542036062358826,0.0,-0.41443163940472877,1.24285107657867,-0.32977656831853336,0.0,0.0,0.0,0.2598008977083444,0.476174519078595,0.6766017429232529,0.0,-0.3763646267947181,0.5283906133939212,-1.2120429181469121,-0.058202967582163964,0.5385268597129114,-0.036464711961340567,0.0,0.24138397413040535,0.43202435465362465,-0.18174376950040455,-0.09287425967543689,0.3143585386576044,-0.021137845738700315,0.0,0.0,-0.02776994773639918,0.0,0.22677028658230605,0.9317756175867294,0.0,0.0,0.27416191562143666,0.48297956763456235,0.0,-0.4022988505747122,0.25503682514154596,-0.3742973764871181,-0.4022988505747122,0.3143585386576044,-0.33693693693693694,0.0,0.0,-0.12062021789115283,-0.21540841439118708,0.0,-0.6456699962469054,0.0,0.0,0.0,0.0,0.0,0.0,-0.33693693693693694,1277.9527498654538,0.0,0.0,0.0,0.0,0.0,0.5974884335756774,0.0,0.0,-0.41741823471446676,0.0,0.0,0.5974884335756774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12540863503805405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36781609195402276,0.0,0.0,-0.03268361372563562,0.0,0.0,0.0,0.0,0.0,0.0,0.3658595090628403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4576838910538553,0.0,0.0,0.0,0.8895970356646596,0.10140304688729415,0.0,0.0,0.0,0.0,0.0,0.0662288616736136,1.6306735872109102,0.4786324786324786,0.0,0.06271360259769554,0.0,0.0,0.0,0.0,0.0,0.0,-0.03370541442134961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_37,-0.6095594565804257,0.2585622737217092,-0.5184595567592563,-1.0,0.6793145918442891,-0.14377714182793347,0.0,-0.4800882648030118,0.025608552439794218,-0.12918934402749915,-1.0,-1.0,-1.0,0.5256004139141697,0.2560916316865305,-0.04850811325159508,1.0,0.0,-0.1555305531801571,-0.046028157557923895,-0.23477805200384277,-0.44129267019827695,-0.10239469196469603,-1.0,-0.11893373990237438,0.024813979369694473,-0.04649040868995802,-0.10359577347620416,0.7323704333050127,-0.037868225770182166,-1.0,-1.0,0.437413067286498,-1.0,-0.11696572676350518,0.8985998394720413,-1.0,-1.0,-0.5499462453168267,-0.22438954797348207,-1.0,0.40229885057471276,-0.6064878741482044,-0.3945197809903072,0.40229885057471276,0.7323704333050127,0.27567567567567547,-1.0,-0.4729064039408866,-0.4251109213794178,-0.19617953826321335,-1.0,-0.23431705729839175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27567567567567547,1203.865407287811,-1.0,-1.0,-1.0,-1.0,-1.0,0.06873760740251134,-1.0,0.060544707965958136,-0.3906902538595092,-1.0,-1.0,0.06873760740251134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6530663631837257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06206896551724153,-1.0,-1.0,0.1392388645964574,-1.0,-1.0,-0.3818788745827371,-1.0,-1.0,-1.0,-0.2038628829208641,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09437743558772282,-1.0,-1.0,-1.0,0.6983974062065772,-0.649478072552786,-1.0,0.171068362385352,-1.0,-1.0,-1.0,-0.6293877179742358,0.8475671094018942,-0.14358974358974355,-1.0,-0.17752202173232587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22114447010520913,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_38,-0.9197638955770548,1.1866178776790384,0.6861974436040558,0.0,-0.7889552191928645,0.7319578138445835,0.26666666666666666,-0.35186342183112895,0.298844296694426,-0.5010741907762826,0.0,0.0,0.0,0.02543747751756328,-0.6946207206647557,-1.0543828698244957,0.0,0.661206568597673,-0.38769763493480336,-0.21674381885384147,0.2066818256983271,0.39720875838688213,0.6589288047728129,0.0,0.5325644588164414,0.2946736788088386,0.6963811101267285,-1.1759520232433978,-1.0093457943925233,0.8030582415111311,0.0,0.0,0.2856245061297668,0.0,0.5728933555763519,1.2831534825648798,0.0,0.0,1.1500266058532878,0.6317510844802295,0.0,-2.0114942528735633,0.18035789911489872,-0.6039500660743821,-2.0114942528735633,-1.0093457943925233,-0.7999999999999998,0.0,0.3940886699507389,1.016901817943568,0.624886909644908,0.0,0.17205011930708916,0.0,958.4645623990926,0.0,0.0,0.0,0.0,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.6371447455386651,0.0,0.39929310192727163,-0.4263150485664679,0.0,0.0,-0.6371447455386651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34046518244540847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4022988505747127,0.0,0.0,-1.3449195879344846,0.0,958.4645623990926,-0.8812589413447779,0.0,0.0,0.0,0.5781374671015291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45129283242009716,0.0,0.0,0.0,0.5088652153774895,-0.18318292064554645,0.0,0.20219281925250326,0.0,0.0,0.0,0.38829381705157695,-0.008206264568236686,0.9572649572649574,0.0,0.9179790042006009,0.0,0.0,0.0,0.0,0.0,0.0,0.7610982807287657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_39,0.23332457791591862,0.40871026926191273,-0.42514119628761105,0.0,0.8683407029516611,-3.039372410894755,-0.13333333333333333,1.6041912877219655,-0.2394188199152651,0.4008163849899748,0.0,0.0,0.0,2.0153104490419773,2.063663670059665,2.0260817915052436,0.0,-0.8181303386091331,0.38706954128096743,-3.1347471920192342,-2.4513364493729277,1.0554723292964776,-1.5952961098673608,0.0,-0.7157418450529317,1.7549454649059701,-0.2307403412811525,3.3318640658562937,0.11045029736618532,-0.03831796716887797,0.0,0.0,2.3976527589728422,0.0,-0.7041814162292661,0.8977080174797109,0.0,0.0,-0.8471607753705817,-3.037347136214283,0.0,-0.4022988505747122,1.2950371597573145,2.4574862230248122,-0.4022988505747122,0.11045029736618532,0.12972972972972965,0.0,-0.7881773399014778,-0.7148353122075963,-1.0131770772295792,0.0,-0.817444659070954,0.0,0.0,0.0,0.0,0.0,0.0,0.12972972972972965,0.0,0.0,0.0,0.0,0.0,0.0,0.666226040978189,0.0,-2.4630467880447173,1.6151095678288212,0.0,0.0,0.666226040978189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513769115868838,0.0,0.0,0.0,1916.9291247981778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11494252873563222,0.0,0.0,-0.07659527162232264,0.0,0.0,0.5875059608965185,0.0,0.0,0.0,1.988028786825739,0.0,0.0,1916.9291247981778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972612479000672,0.0,0.0,0.0,0.17877412382275745,-1.9832993208323861,0.0,3.0486210507186797,0.0,0.0,0.0,2.777398593463452,1.6632898948132944,-0.9572649572649572,0.0,-2.260125033323807,0.0,0.0,0.0,0.0,0.0,0.0,-0.6199640749294326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_40,-0.6771220942958456,-1.0002254953209722,-0.4491858506457047,0.0,0.8001543469531058,-0.718013168164262,-1.0,0.77243746565598,0.2938401064493557,-0.8252649670581503,0.0,0.0,0.0,-0.8034504129545063,-0.9552240059872976,-0.8259160098937044,0.0,-0.4343415579089308,-0.769305492269377,-0.4174830444611907,0.0,-1.5188955357330727,0.9066876842352157,0.0,-0.4961207903505429,-0.47569335677710134,-0.008637956935403262,0.8782080731074385,0.22090059473237064,-0.4910276590960198,0.0,0.0,-0.694402341926868,0.0,-1.050304485223312,2.2127887273700164,0.0,0.0,0.6096997339414668,0.16981466868181583,0.0,0.40229885057471276,-1.867926404868399,0.3318515845854289,0.40229885057471276,0.22090059473237064,-0.6954954954954954,0.0,-1.1822660098522166,-0.13102543155429172,-0.9474182585257235,0.0,-0.6695245276782117,0.0,0.0,0.0,0.0,0.0,0.0,-0.6954954954954954,0.0,0.0,958.4645623990926,0.0,0.0,0.0,-0.360872438863186,0.0,-0.45368444574423933,0.47631739477265284,0.0,0.0,-0.360872438863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8707134220072551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724137,0.0,0.0,0.46240643296524125,0.0,0.0,1.1750119217930375,0.0,0.0,0.0,-0.35119211700365166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5469905261729516,0.0,0.0,0.0,0.7889331480623748,-0.5935810042888222,0.0,-0.7675144298583404,0.0,0.0,0.0,-0.4539907757227134,0.5859040518899024,-0.9572649572649572,0.0,-0.09445948185383657,0.0,0.0,0.0,0.0,0.0,0.0,0.0029574031306134362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_41,1.2415984473726447,0.23671883808410976,-0.3814909006836874,0.0,-0.2005927102472468,0.7154515799795871,-0.2,-0.05389658780401512,-0.04228577193533276,-0.7098252649670588,0.0,0.0,0.0,-0.3084019664637891,-1.6009437685069323,-0.23385993374645708,0.0,-0.758817059791933,0.12204132778218146,0.4461669118790441,0.517371780349799,-0.03383716752826818,-0.08643365141367737,0.0,-0.6569450762931724,-0.1055914015731669,-1.1409325526751668,-0.8870857596940613,0.1631265930331355,0.951203058241511,0.0,0.0,0.006517931821647396,0.0,0.811598920399832,0.0,0.0,0.0,0.13102242493348534,0.8741967267198988,0.0,-2.8160919540229883,0.0,-0.6732966184313312,-2.8160919540229883,0.1631265930331355,1.1549549549549545,0.0,0.3940886699507389,-2.413550937841031,0.48030938708543297,0.0,0.22350539033905228,0.0,0.0,0.0,0.0,0.0,0.0,1.1549549549549545,0.0,0.0,0.0,0.0,0.0,0.0,-0.5393258426966293,0.0,0.47822871769037734,-0.10231335929801491,0.0,0.0,-0.5393258426966293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8370780283092683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39080459770114956,0.0,0.0,0.7184280738160528,0.0,0.0,0.0,0.0,0.0,0.0,0.06855630300309147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6298376816358355,0.0,0.0,0.0,-0.6526601821831096,0.4092690517880918,0.0,-1.1229415277044625,0.0,0.0,0.0,0.08088163308097494,0.6518535090199983,0.9572649572649574,0.0,0.8652805564295131,0.0,0.0,0.0,0.0,0.0,0.0,0.44689504747241476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
pos_42,0.26690889988180166,-0.5845624536624199,-0.8817187964461473,-1.0,0.674589959820437,-0.0430442874582243,-0.5333333333333333,0.0,0.12552864731345642,-0.0723288456029785,-1.0,-1.0,-1.0,0.2554409302419652,-0.27097420788110615,1.130571488517924,1.0,-0.7756299129440452,-0.5138170200636266,-0.3623720609402599,-0.31110668763336013,-0.36924802571063625,-0.27126431474908164,-1.0,0.5126827408983042,-0.6120495089559076,-0.6165666769384849,0.20247954407181612,0.3534409515717929,-0.03220148414661574,-1.0,-1.0,0.4230648373636225,-1.0,-0.3318007351046372,0.9098367965754034,-1.0,-1.0,-0.3915491122332629,-0.8006277279191799,-1.0,0.040229885057471375,-0.317802277696474,0.5073686044041887,0.040229885057471375,0.3534409515717929,-0.30630630630630623,-1.0,-0.4729064039408866,-0.6560403268572038,0.261955545138482,-1.0,0.10244226604275763,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.30630630630630623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7072042300066094,-1.0,0.18624914700961717,-0.17502698137112302,-1.0,-1.0,0.7072042300066094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3530581833700831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9724137931034484,-1.0,-1.0,1.5293917833938586,-1.0,-1.0,-0.3818788745827371,-1.0,-1.0,-1.0,0.5221344432658992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.09451994971216826,0.09095600522551907,-1.0,0.48527130441304156,-1.0,-1.0,-1.0,0.42186075087744734,1.6606785420853165,-0.14358974358974355,-1.0,0.4652924048940561,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21011034128817016,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_43,-0.9696697748398487,1.3308836341645909,1.1690986557452854,0.0,-0.6920127695182716,-0.3411555164201806,-0.5333333333333333,-0.3300639081048124,-0.10131399330937804,-0.6163706674305358,0.0,0.0,0.0,-0.21546155990910223,-0.4875335824096506,0.47190873441549447,0.0,0.30198602643700423,0.0011196452090101732,-0.009952034066578077,0.0802521323207017,0.4230659029881707,1.1685031619101631,0.0,0.3611906898968413,-0.3888874022279975,0.22478910673702854,0.6057313847949441,-0.5233644859813084,0.10290083202158753,0.0,0.0,-0.2279982255329179,0.0,-0.2387055648234801,2.3554802461428697,0.0,0.0,0.7912276700874192,0.0,0.0,0.40229885057471276,0.4797017591697681,0.6312845090900043,0.40229885057471276,-0.5233644859813084,-0.29549549549549536,0.0,-0.3940886699507389,1.0354764142347908,0.633681003164186,0.0,0.16946082836650855,0.0,0.0,0.0,0.0,0.0,0.0,-0.29549549549549536,0.0,0.0,0.0,0.0,0.0,0.0,-0.6040978189028421,0.0,-0.7317131352723946,0.21864764675519688,0.0,0.0,-0.6040978189028421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046686108542570506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724137,0.0,0.0,-0.8175350181575632,0.0,958.4645623990926,1.4687649022412967,0.0,0.0,0.0,0.24854385651989402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7076920136612693,0.0,0.0,0.0,-0.1018496217384592,-1.8019248494416036,0.0,-0.486213968622089,0.0,0.0,0.0,0.17179541931301265,-1.0233371433612954,0.0,0.0,0.5164217316851156,0.0,0.0,0.0,0.0,0.0,0.0,-0.036823197331280366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_44,0.3219294021509141,-0.3910806350768222,-0.48205568583413155,0.0,0.5508570967068911,-1.272132722287819,-0.6666666666666666,-0.1452497986405415,0.2947748928196661,-0.37317387568032045,0.0,0.0,0.0,0.27754992365000636,1.6353854027078911,1.655030925215058,0.0,-1.209834409550106,-1.0694796419632102,-1.1450102271503928,-0.9565551433051626,0.24161389729305258,-1.0683097084925348,0.0,-1.0749406745275478,0.42756332257165774,-0.03134509456492435,1.4470629136194888,0.2429906542056076,0.3781425680233865,0.0,0.0,0.40675614478542343,0.0,-0.2387055648234801,0.8616784089895655,0.0,0.0,0.020874192322310938,-1.3968087525245092,0.0,-0.4022988505747122,0.5573065694818247,1.5043301604003392,-0.4022988505747122,0.2429906542056076,0.2486486486486484,0.0,-0.3940886699507389,-0.8753851792247892,-0.6215117778038204,0.0,-0.5509680573775855,0.0,0.0,0.0,0.0,0.0,0.0,0.2486486486486484,0.0,0.0,0.0,0.0,0.0,0.0,0.7428949107732982,0.0,-0.9065061182083294,0.4388156351180143,0.0,0.0,0.7428949107732982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429248168433029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39080459770114956,0.0,0.0,0.06681242125546585,0.0,0.0,-0.5875059608965187,0.0,0.0,0.0,1.051026667121435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0115027588197183,0.0,0.0,0.0,-0.2871205805156709,-1.6582880180245436,0.0,1.2517657646743217,0.0,0.0,0.0,1.5324680530577097,-2.0073405400891877,-0.4786324786324786,0.0,-0.6040795544336875,0.0,0.0,0.0,0.0,0.0,0.0,-0.7420195021811646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_45,-1.5149571714164805,1.241659235570862,0.817306866598408,0.0,-0.7554744934929748,0.23150353218995762,0.06666666666666667,-1.4166070743035217,1.1151820190803647,-0.422873102262962,0.0,0.0,0.0,0.13453778999634491,0.4398112699638215,0.05783886972993266,0.0,0.8153491363383863,-1.0190956075577229,0.34879965550651315,0.6009755098439868,-0.6255485941054333,1.3916856664332138,0.0,0.866237965843282,-0.204429864673632,0.7434709756943108,-0.3004755460087661,0.17162276975361132,0.05261974364740274,0.0,0.0,-0.37489429444138955,0.0,0.10741750417056602,2.156247213056274,0.0,0.0,1.3751121246674265,-0.24010592908636152,0.0,0.40229885057471276,-0.7753813761930047,-0.5851168676743863,0.40229885057471276,0.17162276975361132,-0.29369369369369375,0.0,0.0,1.4996693345126726,0.5429837103011836,0.0,0.5226511309210232,0.0,0.0,0.0,0.0,0.0,0.0,-0.29369369369369375,0.0,0.0,0.0,0.0,0.0,0.0,-0.4071381361533377,0.0,0.16139964866720008,-2.5767537891229884,0.0,0.0,-0.4071381361533377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12928088768760204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8965517241379313,0.0,0.0,-1.4986103905728896,0.0,0.0,-0.2937529804482594,0.0,0.0,0.0,-0.2716184957200537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5888171763523176,0.0,0.0,0.0,1.0682599969121507,0.39012546741169435,0.0,-0.23780752689102538,0.0,0.0,0.0,-0.5552096044723022,0.8949456342357401,0.4786324786324786,0.0,-0.22759619472150922,0.0,0.0,0.0,0.0,0.0,0.0,1.1299781883500128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_46,-0.10901224299201802,0.37780716050141966,0.23695874756415755,0.0,-0.3542890729984815,0.19948367988152652,-0.13333333333333333,-0.4545379270890574,-0.9695041565182582,-0.6022629619020345,0.0,0.0,0.0,-0.4444364185857698,-1.6572106410609113,-0.6291426933453897,0.0,-0.6390597464088512,1.475528534957898,0.4698508391047953,0.7214468082465252,0.5409790542581815,0.5546379148087706,0.0,-0.9257724606853476,-0.11889264401939922,-1.0246234736720468,0.0,-0.04418011894647394,0.5373510231616819,0.0,0.0,-0.46048460511175915,0.0,0.5728933555763521,0.0,0.0,0.0,-0.016754085898897635,0.95437470185153,0.0,0.40229885057471276,0.6260676052588874,0.1629997680509258,0.40229885057471276,-0.04418011894647394,0.40180180180180164,0.0,0.3940886699507389,-0.1712703901852749,0.9610969178483534,0.0,0.17563105358661535,0.0,0.0,0.0,0.0,0.0,0.0,0.40180180180180164,0.0,0.0,0.0,0.0,0.0,0.0,-0.3159286186384667,0.0,-0.3881991398438406,-0.9709351977851813,0.0,0.0,-0.3159286186384667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7411736254356639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39283919043063364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49873688676703,0.0,0.0,0.0,-0.20263702331326236,-0.23944467619016696,0.0,-1.5247068596993738,0.0,0.0,0.0,-0.5286792077574581,0.3104851129262354,0.4786324786324786,0.0,0.9437878420343493,0.0,0.0,0.0,0.0,0.0,0.0,1.2176802668719526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
